dates,ret_5_yr_daily,ret_10_yr_daily,bps_credit_aaa,bps_credit_baa,spread_aaa.minus.baa
5/2/2013,0.6489,1.6272,3.64,4.47,0.83
5/3/2013,0.7257,1.7399,3.77,4.6,0.83
5/6/2013,0.7354,1.7606,3.78,4.63,0.85
5/7/2013,0.7483,1.7795,3.79,4.64,0.85
5/8/2013,0.7436,1.7682,3.78,4.61,0.83
5/9/2013,0.7501,1.8126,3.8,4.63,0.83
5/10/2013,0.8148,1.899,3.89,4.72,0.83
5/13/2013,0.823,1.9216,3.9,4.73,0.83
5/14/2013,0.8588,1.9757,3.93,4.77,0.84
5/15/2013,0.8265,1.9365,3.93,4.76,0.83
5/16/2013,0.791,1.8826,3.85,4.68,0.83
5/17/2013,0.8318,1.9524,3.94,4.76,0.82
5/20/2013,0.8384,1.9664,3.94,4.77,0.83
5/21/2013,0.8206,1.928,3.92,4.75,0.83
5/22/2013,0.9006,2.0412,3.98,4.81,0.83
5/23/2013,0.8926,2.0175,3.97,4.79,0.82
5/24/2013,0.8899,2.0098,3.94,4.76,0.82
5/27/2013,0.8899,2.0098,,,
5/28/2013,1.0182,2.167,4.06,4.88,0.82
5/29/2013,0.9904,2.1171,4.04,4.88,0.84
5/30/2013,1.008,2.1128,4.06,4.9,0.84
5/31/2013,1.0193,2.13,4.09,4.95,0.86
6/3/2013,1.029,2.1211,4.06,4.95,0.89
6/4/2013,1.058,2.148,4.1,5,0.9
6/5/2013,1.0193,2.091,4.07,4.99,0.92
6/6/2013,1.0113,2.0787,4.1,4.96,0.86
6/7/2013,1.0955,2.1736,4.19,5.06,0.87
6/10/2013,1.1232,2.2115,4.24,5.11,0.87
6/11/2013,1.1118,2.1864,4.24,5.11,0.87
6/12/2013,1.1445,2.2298,4.28,5.16,0.88
6/13/2013,1.0567,2.1507,4.23,5.11,0.88
6/14/2013,1.0308,2.1313,4.19,5.07,0.88
6/17/2013,1.0601,2.1835,4.24,5.12,0.88
6/18/2013,1.0585,2.1872,4.23,5.12,0.89
6/19/2013,1.25,2.3545,4.3,5.2,0.9
6/20/2013,1.3045,2.4163,4.44,5.34,0.9
6/21/2013,1.4261,2.5328,4.43,5.39,0.96
6/24/2013,1.4463,2.5386,4.46,5.43,0.97
6/25/2013,1.4916,2.6101,4.46,5.48,1.02
6/26/2013,1.4184,2.5372,4.43,5.44,1.01
6/27/2013,1.3831,2.474,4.38,5.41,1.03
6/28/2013,1.3961,2.4875,4.32,5.35,1.03
7/1/2013,1.3799,2.4784,4.3,5.33,1.03
7/2/2013,1.3766,2.4711,4.28,5.29,1.01
7/3/2013,1.419,2.5051,4.28,5.32,1.04
7/4/2013,1.419,2.5051,,,
7/5/2013,1.6144,2.741,4.45,5.5,1.05
7/8/2013,1.5042,2.6375,4.36,5.44,1.08
7/9/2013,1.4928,2.6359,4.37,5.43,1.06
7/10/2013,1.4584,2.6266,4.42,5.45,1.03
7/11/2013,1.3929,2.574,4.34,5.37,1.03
7/12/2013,1.4208,2.584,4.37,5.38,1.01
7/15/2013,1.375,2.539,4.33,5.33,1
7/16/2013,1.375,2.5336,4.3,5.29,0.99
7/17/2013,1.3112,2.4907,4.29,5.26,0.97
7/18/2013,1.3291,2.5302,4.35,5.31,0.96
7/19/2013,1.298,2.4858,4.3,5.24,0.94
7/22/2013,1.2979,2.4823,4.29,5.21,0.92
7/23/2013,1.311,2.5068,4.31,5.23,0.92
7/24/2013,1.3799,2.5899,4.37,5.28,0.91
7/25/2013,1.3766,2.5731,4.38,5.3,0.92
7/26/2013,1.3701,2.5643,4.33,5.25,0.92
7/29/2013,1.3896,2.6042,4.37,5.3,0.93
7/30/2013,1.3912,2.612,4.4,5.31,0.91
7/31/2013,1.3799,2.5781,4.38,5.28,0.9
8/1/2013,1.489,2.7079,4.51,5.4,0.89
8/2/2013,1.3587,2.5979,4.42,5.31,0.89
8/5/2013,1.3848,2.6352,4.46,5.37,0.91
8/6/2013,1.3913,2.6441,4.47,5.36,0.89
8/7/2013,1.3685,2.6005,4.42,5.33,0.91
8/8/2013,1.3587,2.591,4.41,5.31,0.9
8/9/2013,1.3554,2.5802,4.41,5.31,0.9
8/12/2013,1.3864,2.6224,4.45,5.33,0.88
8/13/2013,1.4815,2.7208,4.54,5.43,0.89
8/14/2013,1.4783,2.7154,4.53,5.43,0.9
8/15/2013,1.5228,2.7682,4.6,5.47,0.87
8/16/2013,1.5643,2.8269,4.66,5.54,0.88
8/19/2013,1.6092,2.8823,4.71,5.58,0.87
8/20/2013,1.5463,2.8161,4.66,5.54,0.88
8/21/2013,1.6444,2.8954,4.69,5.58,0.89
8/22/2013,1.6779,2.8862,4.69,5.58,0.89
8/23/2013,1.6199,2.8164,4.6,5.49,0.89
8/26/2013,1.5884,2.7871,4.6,5.46,0.86
8/27/2013,1.5204,2.7105,4.51,5.38,0.87
8/28/2013,1.577,2.7671,4.58,5.43,0.85
8/29/2013,1.6126,2.7635,4.52,5.37,0.85
8/30/2013,1.644,2.7867,4.49,5.34,0.85
9/2/2013,1.644,2.7867,,,
9/3/2013,1.6786,2.8595,4.61,5.44,0.83
9/4/2013,1.7431,2.8985,4.63,5.45,0.82
9/5/2013,1.8511,2.9956,4.72,5.53,0.81
9/6/2013,1.7585,2.9361,4.72,5.53,0.81
9/9/2013,1.7172,2.9138,4.68,5.5,0.82
9/10/2013,1.7688,2.9662,4.73,5.57,0.84
9/11/2013,1.7059,2.914,4.71,5.54,0.83
9/12/2013,1.7143,2.9113,4.69,5.53,0.84
9/13/2013,1.6947,2.8865,4.69,5.54,0.85
9/16/2013,1.6235,2.8661,4.72,5.56,0.84
9/17/2013,1.6087,2.8486,4.71,5.53,0.82
9/18/2013,1.4261,2.6896,4.63,5.44,0.81
9/19/2013,1.4901,2.7538,4.66,5.48,0.82
9/20/2013,1.4785,2.7356,4.62,5.43,0.81
9/23/2013,1.4505,2.7017,4.6,5.42,0.82
9/24/2013,1.4275,2.6571,4.53,5.35,0.82
9/25/2013,1.393,2.6298,4.5,5.33,0.83
9/26/2013,1.4366,2.6517,4.55,5.38,0.83
9/27/2013,1.4026,2.6263,4.54,5.37,0.83
9/30/2013,1.3831,2.6118,4.56,5.39,0.83
10/1/2013,1.4287,2.6518,4.59,5.42,0.83
10/2/2013,1.3815,2.6191,4.58,5.4,0.82
10/3/2013,1.3571,2.6064,4.57,5.4,0.83
10/4/2013,1.4108,2.6465,4.6,5.42,0.82
10/7/2013,1.4027,2.6283,4.57,5.39,0.82
10/8/2013,1.4239,2.6338,4.56,5.37,0.81
10/9/2013,1.424,2.6649,4.59,5.39,0.8
10/10/2013,1.4256,2.6833,4.59,5.39,0.8
10/11/2013,1.4192,2.6889,4.58,5.38,0.8
10/14/2013,1.4192,2.6889,,,
10/15/2013,1.434,2.7295,4.62,5.41,0.79
10/16/2013,1.3897,2.6652,4.57,5.35,0.78
10/17/2013,1.3308,2.5913,4.5,5.27,0.77
10/18/2013,1.3323,2.5795,4.5,5.26,0.76
10/21/2013,1.352,2.6032,4.53,5.28,0.75
10/22/2013,1.2816,2.5142,4.45,5.2,0.75
10/23/2013,1.2864,2.5034,4.43,5.18,0.75
10/24/2013,1.3027,2.5215,4.46,5.21,0.75
10/25/2013,1.283,2.5106,4.44,5.19,0.75
10/28/2013,1.2895,2.5251,4.45,5.2,0.75
10/29/2013,1.2648,2.5052,4.47,5.22,0.75
10/30/2013,1.318,2.5397,4.48,5.23,0.75
10/31/2013,1.3311,2.556,4.48,5.22,0.74
11/1/2013,1.3735,2.6236,4.54,5.29,0.75
11/4/2013,1.354,2.6054,4.54,5.29,0.75
11/5/2013,1.3835,2.6715,4.6,5.35,0.75
11/6/2013,1.3378,2.6439,4.61,5.37,0.76
11/7/2013,1.3085,2.6018,4.57,5.33,0.76
11/8/2013,1.4134,2.7495,4.69,5.46,0.77
11/11/2013,1.4134,2.7495,,,
11/12/2013,1.4546,2.7747,4.7,5.47,0.77
11/13/2013,1.3562,2.7014,4.67,5.44,0.77
11/14/2013,1.33,2.6917,4.65,5.41,0.76
11/15/2013,1.3449,2.7051,4.65,5.41,0.76
11/18/2013,1.3138,2.6675,4.58,5.33,0.75
11/19/2013,1.3548,2.7087,4.62,5.37,0.75
11/20/2013,1.3746,2.8005,4.72,5.47,0.75
11/21/2013,1.3648,2.786,4.7,5.44,0.74
11/22/2013,1.3485,2.7445,4.65,5.4,0.75
11/25/2013,1.3354,2.7301,4.65,5.39,0.74
11/26/2013,1.3107,2.7094,4.59,5.34,0.75
11/27/2013,1.3669,2.7391,4.62,5.37,0.75
11/28/2013,1.3669,2.7391,,,
11/29/2013,1.3718,2.7463,4.62,5.36,0.74
12/2/2013,1.4143,2.797,4.67,5.41,0.74
12/3/2013,1.3964,2.7843,4.65,5.39,0.74
12/4/2013,1.4423,2.8361,4.71,5.46,0.75
12/5/2013,1.4867,2.8735,4.72,5.47,0.75
12/6/2013,1.4887,2.8571,4.72,5.46,0.74
12/9/2013,1.4839,2.8407,4.7,5.43,0.73
12/10/2013,1.4544,2.8025,4.64,5.37,0.73
12/11/2013,1.5022,2.8554,4.66,5.41,0.75
12/12/2013,1.5354,2.8792,4.66,5.42,0.76
12/13/2013,1.5309,2.8664,4.63,5.38,0.75
12/16/2013,1.5344,2.8802,4.65,5.39,0.74
12/17/2013,1.4964,2.8372,4.63,5.35,0.72
12/18/2013,1.543,2.895,4.63,5.39,0.76
12/19/2013,1.6389,2.9309,4.57,5.36,0.79
12/20/2013,1.6766,2.8905,4.49,5.27,0.78
12/23/2013,1.698,2.9292,4.51,5.29,0.78
12/24/2013,1.7342,2.9802,4.57,5.35,0.78
12/25/2013,1.7342,2.9802,,,
12/26/2013,1.7441,2.9924,4.59,5.37,0.78
12/27/2013,1.7375,3.0019,4.57,5.39,0.82
12/30/2013,1.7062,2.9721,4.53,5.34,0.81
12/31/2013,1.7444,3.03,4.57,5.37,0.8
1/1/2014,1.7444,3.03,,,
1/2/2014,1.7197,2.9909,4.55,5.34,0.79
1/3/2014,1.735,2.9976,4.56,5.35,0.79
1/6/2014,1.6921,2.9595,4.53,5.3,0.77
1/7/2014,1.6807,2.941,4.51,5.28,0.77
1/8/2014,1.7635,2.9912,4.53,5.32,0.79
1/9/2014,1.7504,2.9671,4.56,5.28,0.72
1/10/2014,1.6216,2.8598,4.5,5.2,0.7
1/13/2014,1.592,2.8276,4.47,5.18,0.71
1/14/2014,1.6482,2.8727,4.5,5.22,0.72
1/15/2014,1.6731,2.8931,4.5,5.22,0.72
1/16/2014,1.6417,2.8433,4.48,5.18,0.7
1/17/2014,1.6271,2.8212,4.47,5.17,0.7
1/20/2014,1.6271,2.8212,,,
1/21/2014,1.6471,2.8305,4.46,5.15,0.69
1/22/2014,1.702,2.8674,4.48,5.17,0.69
1/23/2014,1.6024,2.779,4.43,5.11,0.68
1/24/2014,1.5429,2.7169,4.45,5.1,0.65
1/27/2014,1.5694,2.7497,4.48,5.14,0.66
1/28/2014,1.5579,2.7506,4.48,5.12,0.64
1/29/2014,1.4983,2.6786,4.43,5.07,0.64
1/30/2014,1.5115,2.6968,4.44,5.08,0.64
1/31/2014,1.4918,2.6458,4.43,5.07,0.64
2/3/2014,1.4381,2.5779,4.35,5,0.65
2/4/2014,1.469,2.6312,4.42,5.05,0.63
2/5/2014,1.4918,2.6693,4.48,5.12,0.64
2/6/2014,1.5212,2.7021,4.5,5.13,0.63
2/7/2014,1.4705,2.6847,4.49,5.13,0.64
2/10/2014,1.4722,2.6692,4.48,5.12,0.64
2/11/2014,1.5344,2.7268,4.5,5.14,0.64
2/12/2014,1.564,2.7626,4.54,5.16,0.62
2/13/2014,1.5032,2.7338,4.49,5.12,0.63
2/14/2014,1.5263,2.7446,4.5,5.13,0.63
2/17/2014,1.5263,2.7446,,,
2/18/2014,1.4802,2.7087,4.47,5.11,0.64
2/19/2014,1.518,2.741,4.5,5.14,0.64
2/20/2014,1.5395,2.7527,4.52,5.15,0.63
2/21/2014,1.5346,2.7328,4.44,5.11,0.67
2/24/2014,1.5462,2.74,4.45,5.13,0.68
2/25/2014,1.5131,2.7041,4.39,5.08,0.69
2/26/2014,1.4768,2.6673,4.37,5.05,0.68
2/27/2014,1.4837,2.6405,4.33,5.01,0.68
2/28/2014,1.5033,2.6494,4.32,5.01,0.69
3/3/2014,1.4593,2.603,4.29,4.97,0.68
3/4/2014,1.5376,2.6995,4.37,5.05,0.68
3/5/2014,1.5441,2.7066,4.38,5.06,0.68
3/6/2014,1.5704,2.7391,4.42,5.11,0.69
3/7/2014,1.6379,2.7897,4.46,5.14,0.68
3/10/2014,1.6232,2.7788,4.46,5.15,0.69
3/11/2014,1.6166,2.7698,4.46,5.14,0.68
3/12/2014,1.5903,2.7318,4.42,5.11,0.69
3/13/2014,1.5213,2.6463,4.35,5.05,0.7
3/14/2014,1.5361,2.6561,4.37,5.05,0.68
3/17/2014,1.5691,2.6939,4.41,5.1,0.69
3/18/2014,1.5477,2.674,4.41,5.1,0.69
3/19/2014,1.7083,2.7743,4.45,5.15,0.7
3/20/2014,1.7018,2.7734,4.44,5.13,0.69
3/21/2014,1.7088,2.7444,4.39,5.07,0.68
3/24/2014,1.7322,2.7299,4.35,5.03,0.68
3/25/2014,1.7307,2.7498,4.36,5.03,0.67
3/26/2014,1.6741,2.6937,4.33,4.99,0.66
3/27/2014,1.7167,2.6829,4.29,4.95,0.66
3/28/2014,1.7495,2.7226,4.31,4.98,0.67
3/31/2014,1.72,2.7199,4.32,4.99,0.67
4/1/2014,1.7332,2.7543,4.3,5.03,0.73
4/2/2014,1.7942,2.8063,4.34,5.07,0.73
4/3/2014,1.7976,2.799,4.32,5.04,0.72
4/4/2014,1.6989,2.7225,4.28,4.99,0.71
4/7/2014,1.6792,2.7016,4.25,4.95,0.7
4/8/2014,1.6677,2.6826,4.25,4.95,0.7
4/9/2014,1.625,2.6917,4.26,4.96,0.7
4/10/2014,1.5921,2.6492,4.24,4.89,0.65
4/11/2014,1.5773,2.6265,4.21,4.86,0.65
4/14/2014,1.6151,2.6491,4.22,4.87,0.65
4/15/2014,1.6217,2.6301,4.2,4.84,0.64
4/16/2014,1.648,2.63,4.19,4.84,0.65
4/17/2014,1.7359,2.7233,4.25,4.89,0.64
4/18/2014,1.736,2.7233,,,
4/21/2014,1.7227,2.7169,4.26,4.91,0.65
4/22/2014,1.7343,2.7124,4.24,4.88,0.64
4/23/2014,1.7261,2.7005,4.21,4.85,0.64
4/24/2014,1.738,2.6823,4.2,4.84,0.64
4/25/2014,1.7265,2.6641,4.18,4.81,0.63
4/28/2014,1.7413,2.7023,4.2,4.83,0.63
4/29/2014,1.7364,2.6932,4.24,4.86,0.62
4/30/2014,1.6774,2.6477,4.21,4.83,0.62
5/1/2014,1.6594,2.6151,4.16,4.77,0.61
5/2/2014,1.6643,2.5861,4.12,4.74,0.62
5/5/2014,1.6808,2.6086,4.16,4.78,0.62
5/6/2014,1.6791,2.5933,4.13,4.76,0.63
5/7/2014,1.6529,2.5896,4.16,4.78,0.62
5/8/2014,1.6266,2.6179,4.17,4.79,0.62
5/9/2014,1.6299,2.6251,4.21,4.83,0.62
5/12/2014,1.6645,2.6629,4.24,4.86,0.62
5/13/2014,1.6151,2.6107,4.2,4.82,0.62
5/14/2014,1.5658,2.5445,4.12,4.74,0.62
5/15/2014,1.5248,2.4911,4.08,4.72,0.64
5/16/2014,1.5558,2.5249,4.09,4.72,0.63
5/19/2014,1.5475,2.5463,4.15,4.76,0.61
5/20/2014,1.5097,2.5124,4.15,4.75,0.6
5/21/2014,1.5244,2.5338,4.19,4.8,0.61
5/22/2014,1.5441,2.5517,4.23,4.81,0.58
5/23/2014,1.5258,2.5338,4.19,4.78,0.59
5/26/2014,1.5258,2.5338,,,
5/27/2014,1.5274,2.516,4.21,4.75,0.54
5/28/2014,1.4812,2.4449,4.13,4.67,0.54
5/29/2014,1.531,2.4661,4.15,4.69,0.54
5/30/2014,1.5408,2.4777,4.16,4.7,0.54
6/2/2014,1.5915,2.5285,4.22,4.76,0.54
6/3/2014,1.6441,2.6003,4.28,4.82,0.54
6/4/2014,1.6409,2.6039,4.28,4.84,0.56
6/5/2014,1.6261,2.5842,4.27,4.83,0.56
6/6/2014,1.6444,2.5887,4.28,4.83,0.55
6/9/2014,1.6775,2.605,4.29,4.84,0.55
6/10/2014,1.714,2.6457,4.31,4.85,0.54
6/11/2014,1.7025,2.6412,4.31,4.85,0.54
6/12/2014,1.6844,2.5969,4.25,4.79,0.54
6/13/2014,1.6947,2.6051,4.26,4.79,0.53
6/16/2014,1.6981,2.5988,4.24,4.78,0.54
6/17/2014,1.7514,2.6541,4.29,4.83,0.54
6/18/2014,1.6734,2.5862,4.26,4.8,0.54
6/19/2014,1.6768,2.6224,4.3,4.83,0.53
6/20/2014,1.682,2.6071,4.26,4.83,0.57
6/23/2014,1.7038,2.6279,4.25,4.82,0.57
6/24/2014,1.6706,2.58,4.22,4.77,0.55
6/25/2014,1.6557,2.561,4.2,4.75,0.55
6/26/2014,1.6495,2.5304,4.15,4.71,0.56
6/27/2014,1.6397,2.5358,4.17,4.74,0.57
6/30/2014,1.6315,2.5322,4.15,4.71,0.56
7/1/2014,1.6594,2.5665,4.22,4.77,0.55
7/2/2014,1.7102,2.6282,4.27,4.84,0.57
7/3/2014,1.7368,2.6402,4.28,4.86,0.58
7/4/2014,1.7368,2.6402,,,
7/7/2014,1.7319,2.6129,4.24,4.81,0.57
7/8/2014,1.6907,2.5576,4.18,4.76,0.58
7/9/2014,1.6693,2.5521,4.16,4.74,0.58
7/10/2014,1.6513,2.5377,4.19,4.75,0.56
7/11/2014,1.6414,2.5178,4.17,4.73,0.56
7/14/2014,1.6727,2.5486,4.19,4.76,0.57
7/15/2014,1.6893,2.5486,4.19,4.76,0.57
7/16/2014,1.691,2.5278,4.17,4.74,0.57
7/17/2014,1.6183,2.4476,4.11,4.69,0.58
7/18/2014,1.6696,2.4827,4.13,4.7,0.57
7/21/2014,1.6779,2.4692,4.1,4.68,0.58
7/22/2014,1.6547,2.4619,4.09,4.67,0.58
7/23/2014,1.6497,2.4673,4.12,4.68,0.56
7/24/2014,1.6962,2.5043,4.17,4.72,0.55
7/25/2014,1.673,2.4673,4.12,4.67,0.55
7/28/2014,1.7047,2.4871,4.1,4.69,0.59
7/29/2014,1.6897,2.4619,4.06,4.65,0.59
7/30/2014,1.7693,2.5587,4.15,4.74,0.59
7/31/2014,1.7545,2.5597,4.15,4.75,0.6
8/1/2014,1.6643,2.4943,4.18,4.75,0.57
8/4/2014,1.6496,2.4835,4.18,4.75,0.57
8/5/2014,1.6643,2.4862,4.15,4.74,0.59
8/6/2014,1.6496,2.4726,4.16,4.75,0.59
8/7/2014,1.5988,2.4131,4.11,4.71,0.6
8/8/2014,1.625,2.4221,4.09,4.71,0.62
8/11/2014,1.6167,2.4293,4.1,4.72,0.62
8/12/2014,1.6217,2.4509,4.14,4.75,0.61
8/13/2014,1.5789,2.4184,4.11,4.74,0.63
8/14/2014,1.5756,2.4033,4.06,4.69,0.63
8/15/2014,1.5378,2.3415,4,4.63,0.63
8/18/2014,1.5755,2.3944,4.06,4.7,0.64
8/19/2014,1.5771,2.4015,4.11,4.73,0.62
8/20/2014,1.6315,2.4281,4.11,4.73,0.62
8/21/2014,1.6315,2.4086,4.08,4.69,0.61
8/22/2014,1.6614,2.4042,4.03,4.66,0.63
8/25/2014,1.6664,2.3838,4.01,4.64,0.63
8/26/2014,1.6614,2.398,4.03,4.65,0.62
8/27/2014,1.6398,2.359,3.99,4.61,0.62
8/28/2014,1.6332,2.3378,3.94,4.57,0.63
8/29/2014,1.6266,2.3448,3.95,4.58,0.63
9/1/2014,1.6266,2.3448,,,
9/2/2014,1.6856,2.422,4,4.67,0.67
9/3/2014,1.6741,2.398,3.98,4.65,0.67
9/4/2014,1.7136,2.4515,4.03,4.7,0.67
9/5/2014,1.694,2.4605,4.1,4.75,0.65
9/8/2014,1.7204,2.473,4.08,4.74,0.66
9/9/2014,1.7634,2.5054,4.09,4.75,0.66
9/10/2014,1.79,2.5432,4.13,4.8,0.67
9/11/2014,1.79,2.5514,4.12,4.79,0.67
9/12/2014,1.8186,2.6123,4.22,4.89,0.67
9/15/2014,1.7887,2.5906,4.21,4.88,0.67
9/16/2014,1.7755,2.5942,4.22,4.9,0.68
9/17/2014,1.8322,2.6216,4.22,4.91,0.69
9/18/2014,1.8323,2.6162,4.22,4.91,0.69
9/19/2014,1.8126,2.5763,4.16,4.85,0.69
9/22/2014,1.7826,2.5655,4.15,4.84,0.69
9/23/2014,1.7594,2.5293,4.1,4.8,0.7
9/24/2014,1.7962,2.5656,4.13,4.84,0.71
9/25/2014,1.7533,2.504,4.06,4.79,0.73
9/26/2014,1.7976,2.5294,4.06,4.81,0.75
9/29/2014,1.7582,2.4789,4.02,4.77,0.75
9/30/2014,1.7582,2.4906,4.05,4.81,0.76
10/1/2014,1.6714,2.3873,3.95,4.73,0.78
10/2/2014,1.6861,2.4268,3.99,4.76,0.77
10/3/2014,1.7237,2.4358,3.98,4.74,0.76
10/6/2014,1.6941,2.4214,3.98,4.73,0.75
10/7/2014,1.6237,2.3409,3.91,4.66,0.75
10/8/2014,1.5518,2.3231,3.92,4.67,0.75
10/9/2014,1.5615,2.3151,3.92,4.68,0.76
10/10/2014,1.5333,2.2821,3.89,4.67,0.78
10/13/2014,1.5333,2.2821,,,
10/14/2014,1.442,2.1991,3.81,4.6,0.79
10/15/2014,1.3445,2.1385,3.78,4.59,0.81
10/16/2014,1.3816,2.1577,3.84,4.64,0.8
10/17/2014,1.4167,2.1953,3.87,4.66,0.79
10/20/2014,1.4068,2.1926,3.89,4.65,0.76
10/21/2014,1.4294,2.2235,3.92,4.66,0.74
10/22/2014,1.4276,2.2181,3.93,4.67,0.74
10/23/2014,1.4944,2.273,3.96,4.71,0.75
10/24/2014,1.4973,2.2703,3.97,4.72,0.75
10/27/2014,1.4889,2.2622,3.95,4.71,0.76
10/28/2014,1.5167,2.2978,3.96,4.73,0.77
10/29/2014,1.5858,2.3183,3.93,4.7,0.77
10/30/2014,1.5734,2.3067,3.88,4.71,0.83
10/31/2014,1.6112,2.3371,3.9,4.74,0.84
11/3/2014,1.6293,2.3443,3.9,4.75,0.85
11/4/2014,1.6261,2.3353,3.89,4.74,0.85
11/5/2014,1.6327,2.3442,3.9,4.75,0.85
11/6/2014,1.6756,2.3874,3.93,4.79,0.86
11/7/2014,1.5853,2.2994,3.88,4.75,0.87
11/10/2014,1.6447,2.3622,3.92,4.79,0.87
11/11/2014,1.6447,2.3622,,,
11/12/2014,1.653,2.373,3.95,4.8,0.85
11/13/2014,1.6217,2.3416,3.97,4.82,0.85
11/14/2014,1.607,2.3222,3.94,4.8,0.86
11/17/2014,1.6269,2.3417,3.95,4.83,0.88
11/18/2014,1.6071,2.3169,3.96,4.84,0.88
11/19/2014,1.6453,2.3612,3.98,4.87,0.89
11/20/2014,1.6304,2.3391,3.97,4.86,0.89
11/21/2014,1.6091,2.3117,3.94,4.8,0.86
11/24/2014,1.6025,2.3081,3.94,4.8,0.86
11/25/2014,1.5694,2.2588,3.88,4.73,0.85
11/26/2014,1.5604,2.2464,3.86,4.71,0.85
11/27/2014,1.5604,2.2464,,,
11/28/2014,1.4821,2.1658,3.83,4.7,0.87
12/1/2014,1.5375,2.2367,3.86,4.76,0.9
12/2/2014,1.5964,2.2941,3.93,4.82,0.89
12/3/2014,1.6047,2.2817,3.92,4.81,0.89
12/4/2014,1.5736,2.2358,3.89,4.78,0.89
12/5/2014,1.6856,2.3083,3.9,4.79,0.89
12/8/2014,1.6642,2.2587,3.82,4.74,0.92
12/9/2014,1.6215,2.2147,3.79,4.73,0.94
12/10/2014,1.5606,2.1656,3.75,4.71,0.96
12/11/2014,1.5969,2.1638,3.74,4.72,0.98
12/12/2014,1.5131,2.0835,3.67,4.68,1.01
12/15/2014,1.5723,2.12,3.7,4.68,0.98
12/16/2014,1.518,2.0608,3.7,4.67,0.97
12/17/2014,1.6137,2.1374,3.75,4.74,0.99
12/18/2014,1.6634,2.2093,3.8,4.78,0.98
12/19/2014,1.6487,2.1635,3.77,4.73,0.96
12/22/2014,1.6588,2.16,3.73,4.7,0.97
12/23/2014,1.7372,2.2632,3.83,4.79,0.96
12/24/2014,1.7627,2.2649,3.81,4.77,0.96
12/25/2014,1.7627,2.2649,,,
12/26/2014,1.7627,2.2516,3.79,4.75,0.96
12/29/2014,1.7085,2.2039,3.75,4.71,0.96
12/30/2014,1.6806,2.1889,3.73,4.69,0.96
12/31/2014,1.6544,2.173,3.72,4.68,0.96
1/1/2015,1.6544,2.173,,,
1/2/2015,1.6086,2.1123,3.67,4.63,0.96
1/5/2015,1.5661,2.0337,3.59,4.56,0.97
1/6/2015,1.4797,1.9419,3.5,4.49,0.99
1/7/2015,1.4796,1.9694,3.51,4.49,0.98
1/8/2015,1.4925,2.0196,3.57,4.57,1
1/9/2015,1.4206,1.9467,3.53,4.53,1
1/12/2015,1.3815,1.9087,3.47,4.47,1
1/13/2015,1.37,1.9017,3.49,4.46,0.97
1/14/2015,1.3212,1.857,3.46,4.44,0.98
1/15/2015,1.1629,1.7166,3.44,4.42,0.98
1/16/2015,1.3042,1.8385,3.46,4.45,0.99
1/19/2015,1.3042,1.8385,,,
1/20/2015,1.2813,1.7897,3.42,4.43,1.01
1/21/2015,1.351,1.8735,3.46,4.46,1
1/22/2015,1.3655,1.8648,3.51,4.49,0.98
1/23/2015,1.3096,1.7985,3.39,4.41,1.02
1/26/2015,1.3388,1.8258,3.41,4.41,1
1/27/2015,1.337,1.8248,3.42,4.42,1
1/28/2015,1.2407,1.7224,3.33,4.32,0.99
1/29/2015,1.2715,1.7529,3.35,4.35,1
1/30/2015,1.1564,1.6424,3.29,4.29,1
2/2/2015,1.1805,1.6659,3.29,4.29,1
2/3/2015,1.2905,1.7932,3.42,4.4,0.98
2/4/2015,1.25,1.753,3.43,4.41,0.98
2/5/2015,1.3052,1.8221,3.46,4.43,0.97
2/6/2015,1.4805,1.9584,3.52,4.5,0.98
2/9/2015,1.5086,1.9793,3.52,4.49,0.97
2/10/2015,1.5137,1.9984,3.64,4.54,0.9
2/11/2015,1.5435,2.0194,3.63,4.53,0.9
2/12/2015,1.4925,1.9861,3.64,4.53,0.89
2/13/2015,1.5393,2.0521,3.67,4.57,0.9
2/16/2015,1.5393,2.0521,,,
2/17/2015,1.6076,2.1396,3.78,4.67,0.89
2/18/2015,1.5198,2.0818,3.73,4.6,0.87
2/19/2015,1.578,2.116,3.77,4.64,0.87
2/20/2015,1.5869,2.1134,3.78,4.63,0.85
2/23/2015,1.5421,2.0592,3.7,4.54,0.84
2/24/2015,1.4576,1.9818,3.65,4.48,0.83
2/25/2015,1.4544,1.9705,3.61,4.45,0.84
2/26/2015,1.5381,2.0313,3.64,4.47,0.83
2/27/2015,1.5005,1.9947,3.64,4.46,0.82
3/2/2015,1.5759,2.0838,3.7,4.56,0.86
3/3/2015,1.6073,2.1207,3.73,4.58,0.85
3/4/2015,1.5893,2.1189,3.73,4.58,0.85
3/5/2015,1.5746,2.1172,3.71,4.58,0.87
3/6/2015,1.6955,2.2432,3.81,4.69,0.88
3/9/2015,1.651,2.1925,3.78,4.66,0.88
3/10/2015,1.6098,2.1315,3.7,4.59,0.89
3/11/2015,1.6066,2.1103,3.67,4.56,0.89
3/12/2015,1.5984,2.1174,3.67,4.56,0.89
3/13/2015,1.5855,2.1157,3.7,4.6,0.9
3/16/2015,1.5542,2.0735,3.7,4.58,0.88
3/17/2015,1.5543,2.0515,3.67,4.55,0.88
3/18/2015,1.3897,1.9217,3.6,4.48,0.88
3/19/2015,1.4686,1.9703,3.58,4.48,0.9
