dates,Close,Adj
8/18/1971,98.6,98.6
8/19/1971,98.16,98.16
8/20/1971,98.33,98.33
8/23/1971,99.34,99.34
8/24/1971,100.4,100.4
8/25/1971,100.41,100.41
8/26/1971,100.24,100.24
8/27/1971,100.48,100.48
8/30/1971,99.52,99.52
8/31/1971,99.03,99.03
9/1/1971,99.07,99.07
9/2/1971,99.29,99.29
9/3/1971,100.69,100.69
9/7/1971,101.15,101.15
9/8/1971,101.34,101.34
9/9/1971,100.8,100.8
9/10/1971,100.42,100.42
9/13/1971,100.07,100.07
9/14/1971,99.34,99.34
9/15/1971,99.77,99.77
9/16/1971,99.66,99.66
9/17/1971,99.96,99.96
9/20/1971,99.68,99.68
9/21/1971,99.34,99.34
9/22/1971,98.47,98.47
9/23/1971,98.38,98.38
9/24/1971,98.15,98.15
9/27/1971,97.62,97.62
9/28/1971,97.88,97.88
9/29/1971,97.9,97.9
9/30/1971,98.34,98.34
10/1/1971,98.93,98.93
10/4/1971,99.21,99.21
10/5/1971,99.11,99.11
10/6/1971,99.82,99.82
10/7/1971,100.02,100.02
10/8/1971,99.36,99.36
10/11/1971,99.16,99.16
10/12/1971,99.57,99.57
10/13/1971,99.03,99.03
10/14/1971,98.13,98.13
10/15/1971,97.79,97.79
10/18/1971,97.35,97.35
10/19/1971,97,97
10/20/1971,95.65,95.65
10/21/1971,95.6,95.6
10/22/1971,95.51,95.51
10/25/1971,95.1,95.1
10/26/1971,94.74,94.74
10/27/1971,93.79,93.79
10/28/1971,93.96,93.96
10/29/1971,94.23,94.23
11/1/1971,92.8,92.8
11/2/1971,93.18,93.18
11/3/1971,94.91,94.91
11/4/1971,94.79,94.79
11/5/1971,94.46,94.46
11/8/1971,94.39,94.39
11/9/1971,94.46,94.46
11/10/1971,93.41,93.41
11/11/1971,92.12,92.12
11/12/1971,92.12,92.12
11/15/1971,91.81,91.81
11/16/1971,92.71,92.71
11/17/1971,92.85,92.85
11/18/1971,92.13,92.13
11/19/1971,91.61,91.61
11/22/1971,90.79,90.79
11/23/1971,90.16,90.16
11/24/1971,90.33,90.33
11/26/1971,91.94,91.94
11/29/1971,93.41,93.41
11/30/1971,93.99,93.99
12/1/1971,95.54,95.54
12/2/1971,95.84,95.84
12/3/1971,97.06,97.06
12/6/1971,96.51,96.51
12/7/1971,96.87,96.87
12/8/1971,96.92,96.92
12/9/1971,96.96,96.96
12/10/1971,97.69,97.69
12/13/1971,97.91,97.91
12/14/1971,97.67,97.67
12/15/1971,98.54,98.54
12/16/1971,99.74,99.74
12/17/1971,100.26,100.26
12/20/1971,101.55,101.55
12/21/1971,101.8,101.8
12/22/1971,101.18,101.18
12/23/1971,100.74,100.74
12/27/1971,100.95,100.95
12/28/1971,101.95,101.95
12/29/1971,102.21,102.21
12/30/1971,101.78,101.78
12/31/1971,102.09,102.09
1/3/1972,101.67,101.67
1/4/1972,102.09,102.09
1/5/1972,103.07,103.07
1/6/1972,103.51,103.51
1/7/1972,103.47,103.47
1/10/1972,103.32,103.32
1/11/1972,103.65,103.65
1/12/1972,103.59,103.59
1/13/1972,102.99,102.99
1/14/1972,103.39,103.39
1/17/1972,103.7,103.7
1/18/1972,104.05,104.05
1/19/1972,103.88,103.88
1/20/1972,103.88,103.88
1/21/1972,103.65,103.65
1/24/1972,102.57,102.57
1/25/1972,102.78,102.78
1/26/1972,102.5,102.5
1/27/1972,103.5,103.5
1/28/1972,104.16,104.16
1/31/1972,103.94,103.94
2/1/1972,104.01,104.01
2/2/1972,104.68,104.68
2/3/1972,104.64,104.64
2/4/1972,104.86,104.86
2/7/1972,104.54,104.54
2/8/1972,104.74,104.74
2/9/1972,105.55,105.55
2/10/1972,105.59,105.59
2/11/1972,105.08,105.08
2/14/1972,104.59,104.59
2/15/1972,105.03,105.03
2/16/1972,105.62,105.62
2/17/1972,105.59,105.59
2/18/1972,105.28,105.28
2/22/1972,105.29,105.29
2/23/1972,105.38,105.38
2/24/1972,105.45,105.45
2/25/1972,106.18,106.18
2/28/1972,106.19,106.19
2/29/1972,106.57,106.57
3/1/1972,107.35,107.35
3/2/1972,107.32,107.32
3/3/1972,107.94,107.94
3/6/1972,108.77,108.77
3/7/1972,108.87,108.87
3/8/1972,108.96,108.96
3/9/1972,108.94,108.94
3/10/1972,108.37,108.37
3/13/1972,107.33,107.33
3/14/1972,107.61,107.61
3/15/1972,107.75,107.75
3/16/1972,107.5,107.5
3/17/1972,107.92,107.92
3/20/1972,107.59,107.59
3/21/1972,106.69,106.69
3/22/1972,106.84,106.84
3/23/1972,107.75,107.75
3/24/1972,107.52,107.52
3/27/1972,107.3,107.3
3/28/1972,107.17,107.17
3/29/1972,106.49,106.49
3/30/1972,107.2,107.2
4/3/1972,107.48,107.48
4/4/1972,108.12,108.12
4/5/1972,109,109
4/6/1972,109.42,109.42
4/7/1972,109.62,109.62
4/10/1972,109.45,109.45
4/11/1972,109.76,109.76
4/12/1972,110.18,110.18
4/13/1972,109.91,109.91
4/14/1972,109.84,109.84
4/17/1972,109.51,109.51
4/18/1972,109.77,109.77
4/19/1972,109.2,109.2
4/20/1972,109.04,109.04
4/21/1972,108.89,108.89
4/24/1972,108.19,108.19
4/25/1972,107.12,107.12
4/26/1972,106.89,106.89
4/27/1972,107.05,107.05
4/28/1972,107.67,107.67
5/1/1972,106.69,106.69
5/2/1972,106.08,106.08
5/3/1972,105.99,105.99
5/4/1972,106.25,106.25
5/5/1972,106.63,106.63
5/8/1972,106.14,106.14
5/9/1972,104.74,104.74
5/10/1972,105.42,105.42
5/11/1972,105.77,105.77
5/12/1972,106.38,106.38
5/15/1972,106.86,106.86
5/16/1972,106.66,106.66
5/17/1972,106.89,106.89
5/18/1972,107.94,107.94
5/19/1972,108.98,108.98
5/22/1972,109.69,109.69
5/23/1972,109.78,109.78
5/24/1972,110.31,110.31
5/25/1972,110.46,110.46
5/26/1972,110.66,110.66
5/30/1972,110.35,110.35
5/31/1972,109.53,109.53
6/1/1972,109.69,109.69
6/2/1972,109.73,109.73
6/5/1972,108.82,108.82
6/6/1972,108.21,108.21
6/7/1972,107.65,107.65
6/8/1972,107.28,107.28
6/9/1972,106.86,106.86
6/12/1972,107.01,107.01
6/13/1972,107.55,107.55
6/14/1972,108.39,108.39
6/15/1972,108.44,108.44
6/16/1972,108.36,108.36
6/19/1972,108.11,108.11
6/20/1972,108.56,108.56
6/21/1972,108.79,108.79
6/22/1972,108.68,108.68
6/23/1972,108.27,108.27
6/26/1972,107.48,107.48
6/27/1972,107.37,107.37
6/28/1972,107.02,107.02
6/29/1972,106.82,106.82
6/30/1972,107.14,107.14
7/3/1972,107.49,107.49
7/5/1972,108.1,108.1
7/6/1972,109.04,109.04
7/7/1972,108.69,108.69
7/10/1972,108.11,108.11
7/11/1972,107.32,107.32
7/12/1972,106.89,106.89
7/13/1972,106.28,106.28
7/14/1972,106.8,106.8
7/17/1972,105.88,105.88
7/18/1972,105.83,105.83
7/19/1972,106.14,106.14
7/20/1972,105.81,105.81
7/21/1972,106.66,106.66
7/24/1972,107.92,107.92
7/25/1972,107.6,107.6
7/26/1972,107.53,107.53
7/27/1972,107.28,107.28
7/28/1972,107.38,107.38
7/31/1972,107.39,107.39
8/1/1972,108.4,108.4
8/2/1972,109.29,109.29
8/3/1972,110.14,110.14
8/4/1972,110.43,110.43
8/7/1972,110.61,110.61
8/8/1972,110.69,110.69
8/9/1972,110.86,110.86
8/10/1972,111.05,111.05
8/11/1972,111.95,111.95
8/14/1972,112.55,112.55
8/15/1972,112.06,112.06
8/16/1972,111.66,111.66
8/17/1972,111.34,111.34
8/18/1972,111.76,111.76
8/21/1972,111.72,111.72
8/22/1972,112.41,112.41
8/23/1972,112.26,112.26
8/24/1972,111.02,111.02
8/25/1972,110.67,110.67
8/28/1972,110.23,110.23
8/29/1972,110.41,110.41
8/30/1972,110.57,110.57
8/31/1972,111.09,111.09
9/1/1972,111.51,111.51
9/5/1972,111.23,111.23
9/6/1972,110.55,110.55
9/7/1972,110.29,110.29
9/8/1972,110.15,110.15
9/11/1972,109.51,109.51
9/12/1972,108.47,108.47
9/13/1972,108.9,108.9
9/14/1972,108.93,108.93
9/15/1972,108.81,108.81
9/18/1972,108.61,108.61
9/19/1972,108.55,108.55
9/20/1972,108.6,108.6
9/21/1972,108.43,108.43
9/22/1972,108.52,108.52
9/25/1972,108.05,108.05
9/26/1972,108.17,108.17
9/27/1972,109.66,109.66
9/28/1972,110.35,110.35
9/29/1972,110.55,110.55
10/2/1972,110.16,110.16
10/3/1972,110.3,110.3
10/4/1972,110.09,110.09
10/5/1972,108.89,108.89
10/6/1972,109.62,109.62
10/9/1972,109.9,109.9
10/10/1972,109.99,109.99
10/11/1972,109.5,109.5
10/12/1972,108.6,108.6
10/13/1972,107.92,107.92
10/16/1972,106.77,106.77
10/17/1972,107.5,107.5
10/18/1972,108.19,108.19
10/19/1972,108.05,108.05
10/20/1972,109.24,109.24
10/23/1972,110.35,110.35
10/24/1972,110.81,110.81
10/25/1972,110.72,110.72
10/26/1972,110.99,110.99
10/27/1972,110.62,110.62
10/30/1972,110.59,110.59
10/31/1972,111.58,111.58
11/1/1972,112.67,112.67
11/2/1972,113.23,113.23
11/3/1972,114.22,114.22
11/6/1972,113.98,113.98
11/8/1972,113.35,113.35
11/9/1972,113.5,113.5
11/10/1972,113.73,113.73
11/13/1972,113.9,113.9
11/14/1972,114.95,114.95
11/15/1972,114.5,114.5
11/16/1972,115.13,115.13
11/17/1972,115.49,115.49
11/20/1972,115.53,115.53
11/21/1972,116.21,116.21
11/22/1972,116.9,116.9
11/24/1972,117.27,117.27
11/27/1972,116.72,116.72
11/28/1972,116.47,116.47
11/29/1972,116.52,116.52
11/30/1972,116.67,116.67
12/1/1972,117.38,117.38
12/4/1972,117.77,117.77
12/5/1972,117.58,117.58
12/6/1972,118.01,118.01
12/7/1972,118.6,118.6
12/8/1972,118.86,118.86
12/11/1972,119.12,119.12
12/12/1972,118.66,118.66
12/13/1972,118.56,118.56
12/14/1972,118.24,118.24
12/15/1972,118.26,118.26
12/18/1972,116.9,116.9
12/19/1972,116.34,116.34
12/20/1972,115.95,115.95
12/21/1972,115.11,115.11
12/22/1972,115.83,115.83
12/26/1972,116.3,116.3
12/27/1972,116.93,116.93
12/29/1972,118.05,118.05
1/2/1973,119.1,119.1
1/3/1973,119.57,119.57
1/4/1973,119.4,119.4
1/5/1973,119.87,119.87
1/8/1973,119.85,119.85
1/9/1973,119.73,119.73
1/10/1973,119.43,119.43
1/11/1973,120.24,120.24
1/12/1973,119.3,119.3
1/15/1973,118.44,118.44
1/16/1973,118.14,118.14
1/17/1973,118.68,118.68
1/18/1973,118.85,118.85
1/19/1973,118.78,118.78
1/22/1973,118.21,118.21
1/23/1973,118.22,118.22
1/24/1973,116.73,116.73
1/26/1973,116.45,116.45
1/29/1973,116.01,116.01
1/30/1973,115.83,115.83
1/31/1973,116.03,116.03
2/1/1973,114.76,114.76
2/2/1973,114.35,114.35
2/5/1973,114.23,114.23
2/6/1973,114.45,114.45
2/7/1973,113.66,113.66
2/8/1973,113.16,113.16
2/9/1973,114.68,114.68
2/12/1973,116.06,116.06
2/13/1973,116.78,116.78
2/14/1973,115.1,115.1
2/15/1973,114.45,114.45
2/16/1973,114.98,114.98
2/20/1973,115.4,115.4
2/21/1973,114.69,114.69
2/22/1973,114.44,114.44
2/23/1973,113.16,113.16
2/26/1973,112.19,112.19
2/27/1973,110.9,110.9
2/28/1973,111.68,111.68
3/1/1973,111.05,111.05
3/2/1973,112.28,112.28
3/5/1973,112.68,112.68
3/6/1973,114.1,114.1
3/7/1973,114.45,114.45
3/8/1973,114.23,114.23
3/9/1973,113.79,113.79
3/12/1973,113.86,113.86
3/13/1973,114.48,114.48
3/14/1973,114.98,114.98
3/15/1973,114.12,114.12
3/16/1973,113.54,113.54
3/19/1973,112.17,112.17
3/20/1973,111.95,111.95
3/21/1973,110.49,110.49
3/22/1973,108.84,108.84
3/23/1973,108.88,108.88
3/26/1973,109.84,109.84
3/27/1973,111.56,111.56
3/28/1973,111.62,111.62
3/29/1973,112.71,112.71
3/30/1973,111.52,111.52
4/2/1973,110.18,110.18
4/3/1973,109.24,109.24
4/4/1973,108.77,108.77
4/5/1973,108.52,108.52
4/6/1973,109.28,109.28
4/9/1973,110.86,110.86
4/10/1973,112.21,112.21
4/11/1973,112.68,112.68
4/12/1973,112.58,112.58
4/13/1973,112.08,112.08
4/16/1973,111.44,111.44
4/17/1973,110.94,110.94
4/18/1973,111.54,111.54
4/19/1973,112.17,112.17
4/23/1973,111.57,111.57
4/24/1973,109.99,109.99
4/25/1973,108.34,108.34
4/26/1973,108.89,108.89
4/27/1973,107.23,107.23
4/30/1973,106.97,106.97
5/1/1973,107.1,107.1
5/2/1973,108.43,108.43
5/3/1973,110.22,110.22
5/4/1973,111,111
5/7/1973,110.53,110.53
5/8/1973,111.25,111.25
5/9/1973,110.44,110.44
5/10/1973,109.54,109.54
5/11/1973,108.17,108.17
5/14/1973,105.9,105.9
5/15/1973,106.57,106.57
5/16/1973,106.43,106.43
5/17/1973,105.56,105.56
5/18/1973,103.86,103.86
5/21/1973,102.73,102.73
5/22/1973,103.58,103.58
5/23/1973,104.07,104.07
5/24/1973,107.14,107.14
5/25/1973,107.94,107.94
5/29/1973,107.51,107.51
5/30/1973,105.91,105.91
5/31/1973,104.95,104.95
6/1/1973,103.93,103.93
6/4/1973,102.97,102.97
6/5/1973,104.62,104.62
6/6/1973,104.31,104.31
6/7/1973,105.84,105.84
6/8/1973,107.03,107.03
6/11/1973,106.7,106.7
6/12/1973,108.29,108.29
6/13/1973,107.6,107.6
6/14/1973,106.4,106.4
6/15/1973,105.1,105.1
6/18/1973,103.6,103.6
6/19/1973,103.99,103.99
6/20/1973,104.44,104.44
6/21/1973,103.21,103.21
6/22/1973,103.7,103.7
6/25/1973,102.25,102.25
6/26/1973,103.3,103.3
6/27/1973,103.62,103.62
6/28/1973,104.69,104.69
6/29/1973,104.26,104.26
7/2/1973,102.9,102.9
7/3/1973,101.87,101.87
7/5/1973,101.78,101.78
7/6/1973,101.28,101.28
7/9/1973,102.14,102.14
7/10/1973,103.52,103.52
7/11/1973,105.8,105.8
7/12/1973,105.5,105.5
7/13/1973,104.09,104.09
7/16/1973,105.67,105.67
7/17/1973,105.72,105.72
7/18/1973,106.35,106.35
7/19/1973,106.55,106.55
7/20/1973,107.14,107.14
7/23/1973,107.52,107.52
7/24/1973,108.14,108.14
7/25/1973,109.64,109.64
7/26/1973,109.85,109.85
7/27/1973,109.59,109.59
7/30/1973,109.25,109.25
7/31/1973,108.22,108.22
8/1/1973,106.83,106.83
8/2/1973,106.67,106.67
8/3/1973,106.49,106.49
8/6/1973,106.73,106.73
8/7/1973,106.55,106.55
8/8/1973,105.55,105.55
8/9/1973,105.61,105.61
8/10/1973,104.77,104.77
8/13/1973,103.71,103.71
8/14/1973,102.71,102.71
8/15/1973,103.01,103.01
8/16/1973,102.29,102.29
8/17/1973,102.31,102.31
8/20/1973,101.61,101.61
8/21/1973,100.89,100.89
8/22/1973,100.53,100.53
8/23/1973,101.91,101.91
8/24/1973,101.62,101.62
8/27/1973,102.42,102.42
8/28/1973,103.02,103.02
8/29/1973,104.03,104.03
8/30/1973,103.88,103.88
8/31/1973,104.25,104.25
9/4/1973,104.51,104.51
9/5/1973,104.64,104.64
9/6/1973,105.15,105.15
9/7/1973,104.76,104.76
9/10/1973,103.85,103.85
9/11/1973,103.22,103.22
9/12/1973,103.06,103.06
9/13/1973,103.36,103.36
9/14/1973,104.44,104.44
9/17/1973,104.15,104.15
9/18/1973,103.77,103.77
9/19/1973,105.88,105.88
9/20/1973,106.76,106.76
9/21/1973,107.2,107.2
9/24/1973,107.36,107.36
9/25/1973,108.05,108.05
9/26/1973,108.83,108.83
9/27/1973,109.08,109.08
9/28/1973,108.43,108.43
10/1/1973,108.21,108.21
10/2/1973,108.79,108.79
10/3/1973,108.78,108.78
10/4/1973,108.41,108.41
10/5/1973,109.85,109.85
10/8/1973,110.23,110.23
10/9/1973,110.13,110.13
10/10/1973,109.22,109.22
10/11/1973,111.09,111.09
10/12/1973,111.44,111.44
10/15/1973,110.05,110.05
10/16/1973,110.19,110.19
10/17/1973,109.97,109.97
10/18/1973,110.01,110.01
10/19/1973,110.22,110.22
10/22/1973,109.16,109.16
10/23/1973,109.75,109.75
10/24/1973,110.27,110.27
10/25/1973,110.5,110.5
10/26/1973,111.38,111.38
10/29/1973,111.15,111.15
10/30/1973,109.33,109.33
10/31/1973,108.29,108.29
11/1/1973,107.69,107.69
11/2/1973,107.07,107.07
11/5/1973,105.52,105.52
11/6/1973,104.96,104.96
11/7/1973,105.8,105.8
11/8/1973,107.02,107.02
11/9/1973,105.3,105.3
11/12/1973,104.44,104.44
11/13/1973,104.36,104.36
11/14/1973,102.45,102.45
11/15/1973,102.43,102.43
11/16/1973,103.88,103.88
11/19/1973,100.71,100.71
11/20/1973,98.66,98.66
11/21/1973,99.76,99.76
11/23/1973,99.44,99.44
11/26/1973,96.58,96.58
11/27/1973,95.7,95.7
11/28/1973,97.65,97.65
11/29/1973,97.31,97.31
11/30/1973,95.96,95.96
12/3/1973,93.9,93.9
12/4/1973,93.59,93.59
12/5/1973,92.16,92.16
12/6/1973,94.42,94.42
12/7/1973,96.51,96.51
12/10/1973,97.95,97.95
12/11/1973,96.04,96.04
12/12/1973,93.57,93.57
12/13/1973,92.38,92.38
12/14/1973,93.29,93.29
12/17/1973,92.75,92.75
12/18/1973,94.74,94.74
12/19/1973,94.82,94.82
12/20/1973,94.55,94.55
12/21/1973,93.54,93.54
12/24/1973,92.9,92.9
12/26/1973,95.74,95.74
12/27/1973,97.74,97.74
12/28/1973,97.54,97.54
12/31/1973,97.55,97.55
1/2/1974,97.68,97.68
1/3/1974,99.8,99.8
1/4/1974,98.9,98.9
1/7/1974,98.07,98.07
1/8/1974,96.12,96.12
1/9/1974,93.42,93.42
1/10/1974,92.39,92.39
1/11/1974,93.66,93.66
1/14/1974,93.42,93.42
1/15/1974,94.23,94.23
1/16/1974,95.67,95.67
1/17/1974,97.3,97.3
1/18/1974,95.56,95.56
1/21/1974,95.4,95.4
1/22/1974,96.55,96.55
1/23/1974,97.07,97.07
1/24/1974,96.82,96.82
1/25/1974,96.63,96.63
1/28/1974,96.09,96.09
1/29/1974,96.01,96.01
1/30/1974,97.06,97.06
1/31/1974,96.57,96.57
2/1/1974,95.32,95.32
2/4/1974,93.29,93.29
2/5/1974,93,93
2/6/1974,93.26,93.26
2/7/1974,93.3,93.3
2/8/1974,92.33,92.33
2/11/1974,90.66,90.66
2/12/1974,90.94,90.94
2/13/1974,90.98,90.98
2/14/1974,90.95,90.95
2/15/1974,92.27,92.27
2/19/1974,92.12,92.12
2/20/1974,93.44,93.44
2/21/1974,94.71,94.71
2/22/1974,95.39,95.39
2/25/1974,95.03,95.03
2/26/1974,96,96
2/27/1974,96.4,96.4
2/28/1974,96.22,96.22
3/1/1974,95.53,95.53
3/4/1974,95.53,95.53
3/5/1974,97.32,97.32
3/6/1974,97.98,97.98
3/7/1974,96.94,96.94
3/8/1974,97.78,97.78
3/11/1974,98.88,98.88
3/12/1974,99.15,99.15
3/13/1974,99.74,99.74
3/14/1974,99.65,99.65
3/15/1974,99.28,99.28
3/18/1974,98.05,98.05
3/19/1974,97.23,97.23
3/20/1974,97.57,97.57
3/21/1974,97.34,97.34
3/22/1974,97.27,97.27
3/25/1974,97.64,97.64
3/26/1974,97.95,97.95
3/27/1974,96.59,96.59
3/28/1974,94.82,94.82
3/29/1974,93.98,93.98
4/1/1974,93.25,93.25
4/2/1974,93.35,93.35
4/3/1974,94.33,94.33
4/4/1974,94.33,94.33
4/5/1974,93.01,93.01
4/8/1974,92.03,92.03
4/9/1974,92.61,92.61
4/10/1974,92.4,92.4
4/11/1974,92.12,92.12
4/15/1974,92.05,92.05
4/16/1974,93.66,93.66
4/17/1974,94.36,94.36
4/18/1974,94.78,94.78
4/19/1974,93.75,93.75
4/22/1974,93.38,93.38
4/23/1974,91.81,91.81
4/24/1974,90.3,90.3
4/25/1974,89.57,89.57
4/26/1974,90.18,90.18
4/29/1974,90,90
4/30/1974,90.31,90.31
5/1/1974,92.22,92.22
5/2/1974,92.09,92.09
5/3/1974,91.29,91.29
5/6/1974,91.12,91.12
5/7/1974,91.46,91.46
5/8/1974,91.64,91.64
5/9/1974,92.96,92.96
5/10/1974,91.47,91.47
5/13/1974,90.66,90.66
5/14/1974,90.69,90.69
5/15/1974,90.45,90.45
5/16/1974,89.72,89.72
5/17/1974,88.21,88.21
5/20/1974,87.86,87.86
5/21/1974,87.91,87.91
5/22/1974,87.09,87.09
5/23/1974,87.29,87.29
5/24/1974,88.58,88.58
5/28/1974,88.37,88.37
5/29/1974,86.89,86.89
5/30/1974,87.43,87.43
5/31/1974,87.28,87.28
6/3/1974,89.1,89.1
6/4/1974,90.14,90.14
6/5/1974,90.31,90.31
6/6/1974,91.96,91.96
6/7/1974,92.55,92.55
6/10/1974,93.1,93.1
6/11/1974,92.28,92.28
6/12/1974,92.06,92.06
6/13/1974,92.34,92.34
6/14/1974,91.3,91.3
6/17/1974,90.04,90.04
6/18/1974,89.45,89.45
6/19/1974,88.84,88.84
6/20/1974,88.21,88.21
6/21/1974,87.46,87.46
6/24/1974,87.69,87.69
6/25/1974,88.98,88.98
6/26/1974,87.67,87.67
6/27/1974,86.31,86.31
6/28/1974,86,86
7/1/1974,86.02,86.02
7/2/1974,84.3,84.3
7/3/1974,84.25,84.25
7/5/1974,83.66,83.66
7/8/1974,81.09,81.09
7/9/1974,81.48,81.48
7/10/1974,79.99,79.99
7/11/1974,79.89,79.89
7/12/1974,83.15,83.15
7/15/1974,83.78,83.78
7/16/1974,82.81,82.81
7/17/1974,83.7,83.7
7/18/1974,83.78,83.78
7/19/1974,83.54,83.54
7/22/1974,83.81,83.81
7/23/1974,84.65,84.65
7/24/1974,84.99,84.99
7/25/1974,83.98,83.98
7/26/1974,82.4,82.4
7/29/1974,80.94,80.94
7/30/1974,80.5,80.5
7/31/1974,79.31,79.31
8/1/1974,78.75,78.75
8/2/1974,78.59,78.59
8/5/1974,79.29,79.29
8/6/1974,80.52,80.52
8/7/1974,82.65,82.65
8/8/1974,81.57,81.57
8/9/1974,80.86,80.86
8/12/1974,79.75,79.75
8/13/1974,78.49,78.49
8/14/1974,76.73,76.73
8/15/1974,76.3,76.3
8/16/1974,75.67,75.67
8/19/1974,74.57,74.57
8/20/1974,74.95,74.95
8/21/1974,73.51,73.51
8/22/1974,72.8,72.8
8/23/1974,71.55,71.55
8/26/1974,72.16,72.16
8/27/1974,70.94,70.94
8/28/1974,70.76,70.76
8/29/1974,69.99,69.99
8/30/1974,72.15,72.15
9/3/1974,70.52,70.52
9/4/1974,68.69,68.69
9/5/1974,70.87,70.87
9/6/1974,71.42,71.42
9/9/1974,69.72,69.72
9/10/1974,69.24,69.24
9/11/1974,68.55,68.55
9/12/1974,66.71,66.71
9/13/1974,65.2,65.2
9/16/1974,66.23,66.23
9/17/1974,67.38,67.38
9/18/1974,67.72,67.72
9/19/1974,70.09,70.09
9/20/1974,70.14,70.14
9/23/1974,69.42,69.42
9/24/1974,68.02,68.02
9/25/1974,67.57,67.57
9/26/1974,66.46,66.46
9/27/1974,64.94,64.94
9/30/1974,63.54,63.54
10/1/1974,63.39,63.39
10/2/1974,63.38,63.38
10/3/1974,62.28,62.28
10/4/1974,62.34,62.34
10/7/1974,64.95,64.95
10/8/1974,64.84,64.84
10/9/1974,67.82,67.82
10/10/1974,69.79,69.79
10/11/1974,71.14,71.14
10/14/1974,72.74,72.74
10/15/1974,71.44,71.44
10/16/1974,70.33,70.33
10/17/1974,71.17,71.17
10/18/1974,72.28,72.28
10/21/1974,73.5,73.5
10/22/1974,73.13,73.13
10/23/1974,71.03,71.03
10/24/1974,70.22,70.22
10/25/1974,70.12,70.12
10/28/1974,70.09,70.09
10/29/1974,72.83,72.83
10/30/1974,74.31,74.31
10/31/1974,73.9,73.9
11/1/1974,73.88,73.88
11/4/1974,73.08,73.08
11/5/1974,75.11,75.11
11/6/1974,74.75,74.75
11/7/1974,75.21,75.21
11/8/1974,74.91,74.91
11/11/1974,75.15,75.15
11/12/1974,73.67,73.67
11/13/1974,73.35,73.35
11/14/1974,73.06,73.06
11/15/1974,71.91,71.91
11/18/1974,69.27,69.27
11/19/1974,68.2,68.2
11/20/1974,67.9,67.9
11/21/1974,68.18,68.18
11/22/1974,68.9,68.9
11/25/1974,68.83,68.83
11/26/1974,69.47,69.47
11/27/1974,69.94,69.94
11/29/1974,69.97,69.97
12/2/1974,68.11,68.11
12/3/1974,67.17,67.17
12/4/1974,67.41,67.41
12/5/1974,66.13,66.13
12/6/1974,65.01,65.01
12/9/1974,65.6,65.6
12/10/1974,67.28,67.28
12/11/1974,67.67,67.67
12/12/1974,67.45,67.45
12/13/1974,67.07,67.07
12/16/1974,66.46,66.46
12/17/1974,67.58,67.58
12/18/1974,67.9,67.9
12/19/1974,67.65,67.65
12/20/1974,66.91,66.91
12/23/1974,65.96,65.96
12/24/1974,66.88,66.88
12/26/1974,67.44,67.44
12/27/1974,67.14,67.14
12/30/1974,67.16,67.16
12/31/1974,68.56,68.56
1/2/1975,70.23,70.23
1/3/1975,70.71,70.71
1/6/1975,71.07,71.07
1/7/1975,71.02,71.02
1/8/1975,70.04,70.04
1/9/1975,71.17,71.17
1/10/1975,72.61,72.61
1/13/1975,72.31,72.31
1/14/1975,71.68,71.68
1/15/1975,72.14,72.14
1/16/1975,72.05,72.05
1/17/1975,70.96,70.96
1/20/1975,71.08,71.08
1/21/1975,70.7,70.7
1/22/1975,71.74,71.74
1/23/1975,72.07,72.07
1/24/1975,72.98,72.98
1/27/1975,75.37,75.37
1/28/1975,76.03,76.03
1/29/1975,77.26,77.26
1/30/1975,76.21,76.21
1/31/1975,76.98,76.98
2/3/1975,77.82,77.82
2/4/1975,77.61,77.61
2/5/1975,78.95,78.95
2/6/1975,78.56,78.56
2/7/1975,78.63,78.63
2/10/1975,78.36,78.36
2/11/1975,78.58,78.58
2/12/1975,79.92,79.92
2/13/1975,81.01,81.01
2/14/1975,81.5,81.5
2/18/1975,80.93,80.93
2/19/1975,81.44,81.44
2/20/1975,82.21,82.21
2/21/1975,82.62,82.62
2/24/1975,81.44,81.44
2/25/1975,79.53,79.53
2/26/1975,80.37,80.37
2/27/1975,80.77,80.77
2/28/1975,81.59,81.59
3/3/1975,83.03,83.03
3/4/1975,83.56,83.56
3/5/1975,82.9,82.9
3/6/1975,83.69,83.69
3/7/1975,84.3,84.3
3/10/1975,84.95,84.95
3/11/1975,84.36,84.36
3/12/1975,83.59,83.59
3/13/1975,83.74,83.74
3/14/1975,84.76,84.76
3/17/1975,86.01,86.01
3/18/1975,85.13,85.13
3/19/1975,84.34,84.34
3/20/1975,83.61,83.61
3/21/1975,83.39,83.39
3/24/1975,81.42,81.42
3/25/1975,82.06,82.06
3/26/1975,83.59,83.59
3/27/1975,83.85,83.85
3/31/1975,83.36,83.36
4/1/1975,82.64,82.64
4/2/1975,82.43,82.43
4/3/1975,81.51,81.51
4/4/1975,80.88,80.88
4/7/1975,80.35,80.35
4/8/1975,80.99,80.99
4/9/1975,82.84,82.84
4/10/1975,83.77,83.77
4/11/1975,84.18,84.18
4/14/1975,85.6,85.6
4/15/1975,86.3,86.3
4/16/1975,86.6,86.6
4/17/1975,87.25,87.25
4/18/1975,86.3,86.3
4/21/1975,87.23,87.23
4/22/1975,87.09,87.09
4/23/1975,86.12,86.12
4/24/1975,86.04,86.04
4/25/1975,86.62,86.62
4/28/1975,86.23,86.23
4/29/1975,85.64,85.64
4/30/1975,87.3,87.3
